Network_x,DB_x,Interpreter_x,Logging_x,Data Structure_x,i18n_x,Setup_x,Microservices_x,Test_x,IO_x,UI_x,App_x,prNumber,Network_y,DB_y,Interpreter_y,Logging_y,Data Structure_y,i18n_y,Setup_y,Microservices_y,Test_y,IO_y,UI_y,App_y,issueTitle,issueBody,issue_Comments
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5454,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,fix highlight issues for lists,5277 and fixes #5035 the problem was in both cases that the list view reuses nodes when scrolling (instead of creating new ones)        ( (      because github does not support autolinking there -->-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| jabref 50-devlinux 500-27-generic amd64 java 180_222cannot reproduce the behaviour mentioned above i reckon this has now been fixed with  (?) || i will start investigations on this || jabref 50-devlinux 500-27-generic amd64 java 1104ok i can now reproduce this behaviour with the current snap version on the --edge channel this indicates that this issue was introduced somewhere between the release of the current snap version (or rather the one from 9th september) on the --beta channel and the current snap version on the --edge channel || @cyraxsector  you can try to narrow down the bug a git bisect: || cannot reproduce the behavior mentioned above can you please provide more information || jabref 50-dev--snapshot--2019-09-26--master--1a6c92c79windows 10 100 amd64 java 1104-bellsofti can still reproduce this behaviour you can force it to happen by scrolling with the mouse wheel in the fetcher sidepane and then switching back to just scrolling with the mouseif you just scroll with the mouse (without using the mouse wheel) you will sometimes encounter the issue and sometimes not but by using the mouse wheel scrolling first and then the mouse scrolling itself afterwards the issue always appears || this should be fixed in the latest development version could you please check the build from  thanks! please remember to make a backup of your library before trying-out this version || jabref 500-dev--2019-10-18----bc26c3ac5windows 10 100 amd64 java 1202i can confirm that this has been fixed in the current dev version
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5472,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fix highlight problem in entry preview,5069 by using markjs        ( (      because github does not support autolinking there -->-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| issues is from the search highlighting of the search term when you stop searching its back to normal  || the highlighting is handled by this simple javascript code: || i know nothing about jswhat does your last post mean? it is easy to fix or the opposite? || i have tried if this issue still remains in the master branch and not only does it lose formatting it also jumps to the author field automatically so i am rewriting my author after search finds a resultthe formatting goes back to normal when i click to other article not after finishing search as @siedlerchr saidi would like to look at this issue and fix it || the problem is probably that we read the inner text (ie everything without formatting) and then set it as the inner html should work if `documentbodyinnertext` is replaced by `documentbodyinnerhtml` || @tobiasdiez  it is not that easy thats what i did before the problem is then that it displays and searches matches in html tags  || this should be fixed in the latest development version could you please check the build from  thanks! please remember to make a backup of your library before trying-out this version || confirmed it is fixed and working for methanks a lot
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5680,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,add throttle to autosaveuimanager,as discussed in #5679 there are a lot of save actions performed when autosave is turned on this pr adds a timer which limits the save actions to one in 200ms which is especially handy when automated tasks like find and replace are performed-  change in changelogmd described (if applicable)-  ,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1950,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,towards hierarchical keywords,   -->this pr is the first step towards supporting hierarchical keywords #628 -  refactor the keyword-related code to use new classes `keywordlist` and `keyword` -  unified keyword delimiter to be a single character and in this way fixed the issues mentioned in #705 and #1877-  move keyword delimiter from preferences to metadata (database properties) -> new pr-  add hierarchical delimiter and change parsing logic in `keywordlist` accordingly -> new pr-  change ui to support hierarchical keywords -> new prnote: i also moved the stringutil class to model (in some sense it is jabrefs own string class) and removed entryutil (only had methods related to strings (-> stringutil) or keywords (-> keywordlist) )-  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| string tokenizer ist really really legacy code  should either be stringsplit or scanner || and in medlineimporter the author decided to use `` as separator and ignore the preferences (the separator from the preferences is available in importformatpreferences) || addressed in #1950
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adjust tests: ads fetcher returns url dblp no longer works with negative operators,#2890internal change only some adjusted tests,|| fixed in https://githubcom/jabref/jabref/pull/2891
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3092,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,fetcher timestamp,3074,|| thank you for your report :+1:this should be fixed in current `master` please try the latest build from  || this should be fixed in the latest development version could you please check the build from  thanks! || i checked the latest master build and the behavior is as expected now thanks!
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3506,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3359: automatically remove colon and apostrophe from key pattern,   -->3359 colons and apostrophes are now removed from the generated key patterni also refactored the key generator mainly converting the static methods to instance methods-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?,|| could you please re-check the behavior with the most recent development version available here:  and report what you find?since the release of 40 there have been changes in the key generation which might also have affected this || sorry on my mac it says things like file damaged and should be moved to trash your faq says i can avoid this by changing the security setting to allow apps from anywhere but i dont have this option on my os (sierra 10126) || i can verify that this happens in the latest 11-13 build on windows:```jabref 41-dev--snapshot--2017-11-13--master--c1d425a31windows 10 100 amd64 java 180_152```not only the special characters like colon or ` are kept in the key phrase i also think it is not necessary to keep the curly brackets in the file name when the pdf file is downloaded from the fetcher automatically based on the bibtex information (the curly brackets are from the title entry in the bibtex code) but this could be a separate issue  || this should be fixed in the latest development version could you please check the build from  thanks!
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto trim url field,        ( (      because github does not support autolinking there -->fixes 4288]created a formatter to auto trim all kinds of whitespace defined by java-----  change in changelogmd described-  -  manually tested changed features in running jabref-   () _no need_-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| i thought opening and closing spaces were automatically trimmed for each field before? || cant seem to pinpoint where url fields are to be trimmed the only method that seems to deal with urls is in modsexporterjava called addurl i added code to trim url but doesnt reflect in the application does anyone know what i am missing?  || hithe right place is in the entry editor i saw that there is already a paste handler for the the url field in the fieldseditors class   i think it should be sufficient to create a copy of the  removenewlinesformatter which only removes newlines before the first opening brace and the last closing brace and then add this as paste handler to the code area || thanks to @songyu-wang this should be fixed in the latest development version could you please check the build from  thanks! please remember to make a backup of your library before trying-out this version
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,do not extract file ending from urls,4544 do not extract file ending from urls,|| thanks to @stefan-kolb  this should be fixed  in the latest masterwe would like to ask you to use a development build from  and report back if it works for you please remember to make a backup of your library before trying-out this version
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4731,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,fix default import format pattern,remove display arrayadd migration4724        ( (      because github does not support autolinking there -->-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| this issue should be fixed now in the lastet masterwe would like to ask you to use a development build from  and report back if it works for you please remember to make a backup of your library before trying-out this version || yep the defaults are now correct thanks!
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4761,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,enable import button only if entry selected,        ( (      because github does not support autolinking there -->fixes 4755](  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| i would like to work on this issue || @samiyac glad to hear!you should be able to get the button via `(button) thisgetdialogpane()lookupbutton()` then it is probably enough to bind the `disableproperty` to the `emptyproperty` of the list of checked items
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5195,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,add citation commands to texparser,we added a few more citation commands: `autocite` `autocite` `blockcquote` and `textcquote`this pr 5194-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fix group color when scrolling,5022 problem was that the pseudo-class was not initialized correctly but was only triggered upon changes        ( (      because github does not support autolinking there -->-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,fix failing ads test,added missing fields 2168,|| should we separate the fetcher tests from the normal tests? similar to thedatabase and integration tests? this would enable a separation and keepavoid failing tests being unrelated to a certain pr
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2816,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2806: date editor also accepts incomplete dates,   -->should fix  and   change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?,
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3203,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,when groups are removed also remove them from entries,3190-  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?,|| this is a bug it is reproducible while removing or changing group name from entry editor works fine but from groups menu it shows unexpected behaviour
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3388,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,added checking integrity dialog,this change is related to #3358 jabref looked like it is hanging during long integrity checks i added a dialog with a progress bar to show that it is working![checkingintegrity](  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?,
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3502,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,update user agent and change acm to https,fix acm fetcher3500    -->-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?,|| i can only reproduce the fetcher bug itself seems like there has been an update to the acm page  || the outdated jdk version could be part of the problem the latest development snapshot should display a warning that says that you need at least 180_144
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fix options databinding by adding elements if they are not in the initial map,3538 i dunno if this is the best idea but it works   -->-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4860,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,remove deprecated awt apple extension,3905        ( (      because github does not support autolinking there -->-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| at least with java 9 they are obsolete and with javafx no longer needed but we still have one or two dialogs who use them  || refs #3861  || so full steam ahead for the javafx migration 🎉  || refs #3421
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2229,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,fix medline fetcher by using https,fix for #2228 -  change in changelogmd described-   ( [helpjabreforg](  write blog post regarding  november 9 2016 ncbi  servers will redirect or reject all  requests,|| was about to fix that too -)changing the urls in `medlinefetcherjava` is sufficientplease also provide a changelog entry as this change will break previous jabref versionsmore information at pubmed:  || we should also make an announcement since: > after november 9 2016 ncbi  servers will redirect or reject all  requestshttps://wwwncbinlmnihgov/home/develop/https-guidanceshtml
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2921,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2854: readd context menu to linked files editor,   -->this was the last feature missing from the old file list editor the old class could thus be deleted-  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?,|| the filelisteditor needs to be apdated to javafx
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3211,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,added logic to check whether linked file already exists,#3172 added a check in linkedfileviewmodelrename() to see if a file which isbeing renamed already exists in the target location if such a file isfound then an error popup displays informing the user of the conflictuser will be prompted to choose whether to overwrite or cancelalso see #3188 for additional details,|| have a look at ```public class linkedfileviewmodel extends abstractviewmodel { public void rename() { ``` || it sounds like adding a check for existing files in that directory with the targetfilename and then showing the error dialog would take care of this  i can fix this fairly quickly want me to work on it? || didnt take very long at all actually![samefilenameerror]( || yeah cool stuff! just open the pr and well have a look at it! || fixed in #3211 thanks @andrew-lev!
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5539,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,improve performance,improve performance by:- caching fields as keywordlist- remove duplicate change listener- remove preference access in loopwith these changes the mega huge library of @aegit works without too much delays (the initial loading of the database is a bit slow but still ok) thus this pr is a potential fix for #4430 and for  describe the changes you have made here:        ( (      because github does not support autolinking there -->-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| the changing of group is still slow and causes a spike in cpu load  tested with a large database o 6400 entries and many groups memory is not an issue( || can confirm - i might have time during this weekend to run some additional performance test unfortunately my yourkit java profiler test license ran out so i will probably have to create a new virtual machine and run a new installation of yourkit in there - unless someone else knows a method to extend the evaluation period a little? i dont really need the tool except for showing the performance issues in the current jabref version compared to version 382 || this should be fixed now a few remaining performance issues are mentioned at  || jabref 500-dev--2019-11-28----ce0e8870cwindows 10 100 amd64 java 1301this issue indeed appears to be fixed in the current version of jabref (the remaining issues can be found here:  big shout out to @tobiasdiez for the continuous support!
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958: verbatim url field is no longer checked for html encoded chars,-  change in changelogmd described-  -  manually tested changed features in running jabref,|| integrity check for url should be disabled generally at least in biblatex all url related fields are treated as verbatim || there is `fieldpropertyverbatim` that can be used as there are more fields which are verbatim in biblatex || like this? `if (!internalbibtexfieldsgetfieldproperties(fieldgetkey())contains(fieldpropertyverbatim)) {`
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5670,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,improve column preference migration,    #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there-->5661<!-- - all items with `` are still a todo-  `` - remove items not applicable-->-  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues>,|| @calixtus  you recently worked on this feature? || oh thanks didnt see that thanks for the fixsorry that im not much of help at the moment i submitted my thesis and im learning for my exams in the end of january maybe ive got some time in christmas-holidays
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,reimplement tooltips for file and identifier columns,this 3973reimplements tooltips for file- url-/doi- and eprint-column in the maintable-beta-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| fixed by #4011
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5326,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,fix problem with search and switching between libraries,4846 by using bindings instead of listeners        ( (      because github does not support autolinking there -->-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| @bdcafi recently worked on the search feature and i would like you to try out this version here and report back if it is now working for you: || did a quick test  unfortunately it still restores the deleted search || thanks for your feedback will look into this in #4897  || this should be fixed in the latest development version could you please check the build from  thanks! please remember to make a backup of your library before trying-out this version
